date,market,commodity,demand_units,stock_level,stock_received,unit_cost_ngn,lead_time_days,seasonal_factor,festive_factor,supply_shock
2024-01-21,Ibadan,Palm Oil (25L),195,510,0,35000,6,0.85,1.0,0.75
2024-01-28,Ibadan,Palm Oil (25L),210,300,0,35000,6,0.85,1.1,1.0
2024-02-04,Ibadan,Palm Oil (25L),168,636,504,35000,6,0.85,1.0,1.0
2024-02-11,Ibadan,Palm Oil (25L),196,440,0,35000,6,0.85,1.0,1.0
2024-02-18,Ibadan,Palm Oil (25L),173,267,0,35000,6,0.85,1.0,1.0
2024-02-25,Ibadan,Palm Oil (25L),180,627,540,35000,6,0.85,1.0,1.0
2024-03-03,Ibadan,Palm Oil (25L),231,396,0,35000,6,1.0,1.0,1.0
2024-03-10,Ibadan,Palm Oil (25L),224,844,672,35000,6,1.0,1.0,1.0
2024-03-17,Ibadan,Palm Oil (25L),222,622,0,35000,6,1.0,1.0,1.0
2024-03-24,Ibadan,Palm Oil (25L),224,398,0,35000,6,1.0,1.25,0.75
2024-03-31,Ibadan,Palm Oil (25L),286,970,858,35000,6,1.0,1.25,1.0
2024-04-07,Ibadan,Palm Oil (25L),286,684,0,35000,6,1.1,1.25,1.0
2024-04-14,Ibadan,Palm Oil (25L),281,403,0,35000,6,1.1,1.3,1.0
2024-04-21,Ibadan,Palm Oil (25L),244,525,366,35000,6,1.1,1.0,0.5
2024-04-28,Ibadan,Palm Oil (25L),258,267,0,35000,6,1.1,1.1,1.0
2024-05-05,Ibadan,Palm Oil (25L),215,697,645,35000,6,1.1,1.0,1.0
2024-05-12,Ibadan,Palm Oil (25L),248,449,0,35000,6,1.1,1.0,1.0
2024-05-19,Ibadan,Palm Oil (25L),226,562,339,35000,6,1.1,1.0,0.5
2024-05-26,Ibadan,Palm Oil (25L),252,310,0,35000,6,1.1,1.0,1.0
2024-06-02,Ibadan,Palm Oil (25L),200,710,600,35000,6,1.1,1.0,1.0
2024-06-09,Ibadan,Palm Oil (25L),265,445,0,35000,6,1.1,1.0,1.0
2024-06-16,Ibadan,Palm Oil (25L),342,1129,1026,35000,6,1.1,1.35,1.0
2024-06-23,Ibadan,Palm Oil (25L),257,872,0,35000,6,1.1,1.35,1.0
2024-06-30,Ibadan,Palm Oil (25L),274,598,0,35000,6,1.1,1.1,1.0
2024-07-07,Ibadan,Palm Oil (25L),248,350,0,35000,6,1.1,1.0,1.0
2024-07-14,Ibadan,Palm Oil (25L),250,850,750,35000,6,1.1,1.0,1.0
2024-07-21,Ibadan,Palm Oil (25L),240,610,0,35000,6,1.1,1.0,1.0
2024-07-28,Ibadan,Palm Oil (25L),224,386,0,35000,6,1.1,1.1,1.0
2024-08-04,Ibadan,Palm Oil (25L),178,208,0,35000,6,1.1,1.0,1.0
2024-08-11,Ibadan,Palm Oil (25L),261,730,783,35000,6,1.1,1.0,1.0
2024-08-18,Ibadan,Palm Oil (25L),270,460,0,35000,6,1.1,1.0,1.0
2024-08-25,Ibadan,Palm Oil (25L),215,245,0,35000,6,1.1,1.0,1.0
2024-09-01,Ibadan,Palm Oil (25L),245,735,735,35000,6,1.1,1.0,1.0
2024-09-08,Ibadan,Palm Oil (25L),177,558,0,35000,6,1.1,1.0,1.0
2024-09-15,Ibadan,Palm Oil (25L),239,319,0,35000,6,1.1,1.0,1.0
2024-09-22,Ibadan,Palm Oil (25L),229,777,687,35000,6,1.1,1.0,1.0
2024-09-29,Ibadan,Palm Oil (25L),258,519,0,35000,6,1.1,1.1,1.0
2024-10-06,Ibadan,Palm Oil (25L),235,284,0,35000,6,1.1,1.0,0.75
2024-10-13,Ibadan,Palm Oil (25L),228,740,684,35000,6,1.1,1.0,1.0
2024-10-20,Ibadan,Palm Oil (25L),205,535,0,35000,6,1.1,1.0,1.0
2024-10-27,Ibadan,Palm Oil (25L),267,268,0,35000,6,1.1,1.1,1.0
2024-11-03,Ibadan,Palm Oil (25L),174,616,522,35000,6,0.85,1.0,1.0
2024-11-10,Ibadan,Palm Oil (25L),171,445,0,35000,6,0.85,1.0,1.0
2024-11-17,Ibadan,Palm Oil (25L),156,289,0,35000,6,0.85,1.0,1.0
2024-11-24,Ibadan,Palm Oil (25L),156,484,351,35000,6,0.85,1.0,0.75
2024-12-01,Ibadan,Palm Oil (25L),217,267,0,35000,6,0.85,1.0,1.0
2024-12-08,Ibadan,Palm Oil (25L),186,639,558,35000,6,0.85,1.0,1.0
2024-12-15,Ibadan,Palm Oil (25L),175,464,0,35000,6,0.85,1.0,1.0
2024-12-22,Ibadan,Palm Oil (25L),284,1032,852,35000,6,0.85,1.6,1.0
2024-12-29,Ibadan,Palm Oil (25L),321,711,0,35000,6,0.85,1.6,1.0
2022-01-02,Ibadan,Garri (50kg bag),502,1178,0,22000,4,0.85,1.6,1.0
2022-01-09,Ibadan,Garri (50kg bag),355,823,0,22000,4,0.85,1.0,1.0
2022-01-16,Ibadan,Garri (50kg bag),381,442,0,22000,4,0.85,1.0,1.0
2022-01-23,Ibadan,Garri (50kg bag),310,1062,930,22000,4,0.85,1.0,1.0
2022-01-30,Ibadan,Garri (50kg bag),436,626,0,22000,4,0.85,1.1,1.0
2022-02-06,Ibadan,Garri (50kg bag),331,1288,993,22000,4,0.85,1.0,1.0
2022-02-13,Ibadan,Garri (50kg bag),332,956,0,22000,4,0.85,1.0,1.0
2022-02-20,Ibadan,Garri (50kg bag),374,582,0,22000,4,0.85,1.0,1.0
2022-02-27,Ibadan,Garri (50kg bag),360,762,540,22000,4,0.85,1.1,0.5
2022-03-06,Ibadan,Garri (50kg bag),458,1678,1374,22000,4,1.0,1.0,1.0
2022-03-13,Ibadan,Garri (50kg bag),388,1290,0,22000,4,1.0,1.0,1.0
2022-03-20,Ibadan,Garri (50kg bag),457,833,0,22000,4,1.0,1.25,1.0
2022-03-27,Ibadan,Garri (50kg bag),615,2063,1845,22000,4,1.0,1.25,1.0
2022-04-03,Ibadan,Garri (50kg bag),477,1586,0,22000,4,1.1,1.25,1.0
2022-04-10,Ibadan,Garri (50kg bag),565,1021,0,22000,4,1.1,1.3,1.0
2022-04-17,Ibadan,Garri (50kg bag),660,2341,1980,22000,4,1.1,1.3,1.0
2022-04-24,Ibadan,Garri (50kg bag),503,1838,0,22000,4,1.1,1.0,1.0
2022-05-01,Ibadan,Garri (50kg bag),507,1331,0,22000,4,1.1,1.0,1.0
2022-05-08,Ibadan,Garri (50kg bag),487,844,0,22000,4,1.1,1.0,1.0
2022-05-15,Ibadan,Garri (50kg bag),334,510,0,22000,4,1.1,1.0,1.0
2022-05-22,Ibadan,Garri (50kg bag),444,1398,1332,22000,4,1.1,1.0,1.0
2022-05-29,Ibadan,Garri (50kg bag),520,878,0,22000,4,1.1,1.1,0.75
2022-06-05,Ibadan,Garri (50kg bag),494,1866,1482,22000,4,1.1,1.0,1.0
2022-06-12,Ibadan,Garri (50kg bag),427,1439,0,22000,4,1.1,1.0,1.0
2022-06-19,Ibadan,Garri (50kg bag),736,2911,2208,22000,4,1.1,1.35,1.0
2022-06-26,Ibadan,Garri (50kg bag),451,2460,0,22000,4,1.1,1.0,1.0
2022-07-03,Ibadan,Garri (50kg bag),429,2031,0,22000,4,1.1,1.0,1.0
2022-07-10,Ibadan,Garri (50kg bag),487,1544,0,22000,4,1.1,1.0,1.0
2022-07-17,Ibadan,Garri (50kg bag),555,989,0,22000,4,1.1,1.0,1.0
2022-07-24,Ibadan,Garri (50kg bag),467,522,0,22000,4,1.1,1.0,1.0
2022-07-31,Ibadan,Garri (50kg bag),493,1508,1479,22000,4,1.1,1.1,1.0
2022-08-07,Ibadan,Garri (50kg bag),429,1079,0,22000,4,1.1,1.0,1.0
2022-08-14,Ibadan,Garri (50kg bag),513,566,0,22000,4,1.1,1.0,0.75
2022-08-21,Ibadan,Garri (50kg bag),492,1550,1476,22000,4,1.1,1.0,1.0
2022-08-28,Ibadan,Garri (50kg bag),509,1041,0,22000,4,1.1,1.1,1.0
2022-09-04,Ibadan,Garri (50kg bag),378,663,0,22000,4,1.1,1.0,1.0
2022-09-11,Ibadan,Garri (50kg bag),413,1489,1239,22000,4,1.1,1.0,1.0
2022-09-18,Ibadan,Garri (50kg bag),362,1127,0,22000,4,1.1,1.0,0.75
2022-09-25,Ibadan,Garri (50kg bag),470,657,0,22000,4,1.1,1.0,1.0
2022-10-02,Ibadan,Garri (50kg bag),514,1685,1542,22000,4,1.1,1.0,1.0
2022-10-09,Ibadan,Garri (50kg bag),511,1174,0,22000,4,1.1,1.0,1.0
2022-10-16,Ibadan,Garri (50kg bag),529,645,0,22000,4,1.1,1.0,1.0
2022-10-23,Ibadan,Garri (50kg bag),392,1429,1176,22000,4,1.1,1.0,1.0
2022-10-30,Ibadan,Garri (50kg bag),613,816,0,22000,4,1.1,1.1,1.0
2022-11-06,Ibadan,Garri (50kg bag),349,467,0,22000,4,0.85,1.0,1.0
2022-11-13,Ibadan,Garri (50kg bag),281,1029,843,22000,4,0.85,1.0,1.0
2022-11-20,Ibadan,Garri (50kg bag),400,629,0,22000,4,0.85,1.0,0.75
2022-11-27,Ibadan,Garri (50kg bag),331,1291,993,22000,4,0.85,1.1,1.0
2022-12-04,Ibadan,Garri (50kg bag),382,909,0,22000,4,0.85,1.0,1.0
2022-12-11,Ibadan,Garri (50kg bag),398,511,0,22000,4,0.85,1.0,1.0
2022-12-18,Ibadan,Garri (50kg bag),372,1255,1116,22000,4,0.85,1.0,1.0
2022-12-25,Ibadan,Garri (50kg bag),533,722,0,22000,4,0.85,1.6,1.0
2023-01-01,Ibadan,Garri (50kg bag),571,1864,1713,22000,4,0.85,1.6,1.0
2023-01-08,Ibadan,Garri (50kg bag),386,1478,0,22000,4,0.85,1.0,0.75
2023-01-15,Ibadan,Garri (50kg bag),357,1121,0,22000,4,0.85,1.0,1.0
2023-01-22,Ibadan,Garri (50kg bag),336,785,0,22000,4,0.85,1.0,1.0
2023-01-29,Ibadan,Garri (50kg bag),321,464,0,22000,4,0.85,1.1,1.0
2023-02-05,Ibadan,Garri (50kg bag),340,1144,1020,22000,4,0.85,1.0,1.0
2023-02-12,Ibadan,Garri (50kg bag),363,781,0,22000,4,0.85,1.0,0.75
2023-02-19,Ibadan,Garri (50kg bag),332,449,0,22000,4,0.85,1.0,1.0
2023-02-26,Ibadan,Garri (50kg bag),383,1215,1149,22000,4,0.85,1.0,1.0
2023-03-05,Ibadan,Garri (50kg bag),373,842,0,22000,4,1.0,1.0,1.0
2023-03-12,Ibadan,Garri (50kg bag),425,1692,1275,22000,4,1.0,1.0,1.0
2023-03-19,Ibadan,Garri (50kg bag),500,1192,0,22000,4,1.0,1.0,1.0
2023-03-26,Ibadan,Garri (50kg bag),596,596,0,22000,4,1.0,1.25,1.0
2023-04-02,Ibadan,Garri (50kg bag),535,1666,1605,22000,4,1.1,1.25,1.0
2023-04-09,Ibadan,Garri (50kg bag),567,1099,0,22000,4,1.1,1.25,1.0
2023-04-16,Ibadan,Garri (50kg bag),629,2357,1887,22000,4,1.1,1.3,1.0
2023-04-23,Ibadan,Garri (50kg bag),475,1882,0,22000,4,1.1,1.0,1.0
2023-04-30,Ibadan,Garri (50kg bag),531,1351,0,22000,4,1.1,1.1,1.0
2023-05-07,Ibadan,Garri (50kg bag),419,932,0,22000,4,1.1,1.0,1.0
2023-05-14,Ibadan,Garri (50kg bag),361,571,0,22000,4,1.1,1.0,1.0
2023-05-21,Ibadan,Garri (50kg bag),508,1587,1524,22000,4,1.1,1.0,1.0
2023-05-28,Ibadan,Garri (50kg bag),480,1107,0,22000,4,1.1,1.1,1.0
2023-06-04,Ibadan,Garri (50kg bag),513,594,0,22000,4,1.1,1.0,1.0
2023-06-11,Ibadan,Garri (50kg bag),454,1502,1362,22000,4,1.1,1.0,1.0
2023-06-18,Ibadan,Garri (50kg bag),560,942,0,22000,4,1.1,1.35,0.75
2023-06-25,Ibadan,Garri (50kg bag),686,2314,2058,22000,4,1.1,1.35,1.0
2023-07-02,Ibadan,Garri (50kg bag),514,1800,0,22000,4,1.1,1.0,1.0
2023-07-09,Ibadan,Garri (50kg bag),532,1268,0,22000,4,1.1,1.0,1.0
2023-07-16,Ibadan,Garri (50kg bag),460,808,0,22000,4,1.1,1.0,1.0
2023-07-23,Ibadan,Garri (50kg bag),438,1684,1314,22000,4,1.1,1.0,1.0
2023-07-30,Ibadan,Garri (50kg bag),414,1270,0,22000,4,1.1,1.1,1.0
2023-08-06,Ibadan,Garri (50kg bag),460,810,0,22000,4,1.1,1.0,1.0
2023-08-13,Ibadan,Garri (50kg bag),516,1842,1548,22000,4,1.1,1.0,1.0
2023-08-20,Ibadan,Garri (50kg bag),448,1394,0,22000,4,1.1,1.0,1.0
2023-08-27,Ibadan,Garri (50kg bag),460,934,0,22000,4,1.1,1.1,1.0
2023-09-03,Ibadan,Garri (50kg bag),510,1571,1147,22000,4,1.1,1.0,0.75
2023-09-10,Ibadan,Garri (50kg bag),530,1041,0,22000,4,1.1,1.0,1.0
2023-09-17,Ibadan,Garri (50kg bag),512,529,0,22000,4,1.1,1.0,1.0
2023-09-24,Ibadan,Garri (50kg bag),432,1393,1296,22000,4,1.1,1.0,1.0
2023-10-01,Ibadan,Garri (50kg bag),504,889,0,22000,4,1.1,1.0,1.0
2023-10-08,Ibadan,Garri (50kg bag),428,461,0,22000,4,1.1,1.0,0.75
2023-10-15,Ibadan,Garri (50kg bag),310,1081,930,22000,4,1.1,1.0,1.0
2023-10-22,Ibadan,Garri (50kg bag),401,680,0,22000,4,1.1,1.0,1.0
2023-10-29,Ibadan,Garri (50kg bag),502,1684,1506,22000,4,1.1,1.1,1.0
2023-11-05,Ibadan,Garri (50kg bag),350,1334,0,22000,4,0.85,1.0,1.0
2023-11-12,Ibadan,Garri (50kg bag),363,971,0,22000,4,0.85,1.0,1.0
2023-11-19,Ibadan,Garri (50kg bag),331,640,0,22000,4,0.85,1.0,1.0
2023-11-26,Ibadan,Garri (50kg bag),420,1480,1260,22000,4,0.85,1.0,1.0
2023-12-03,Ibadan,Garri (50kg bag),379,1101,0,22000,4,0.85,1.0,1.0
2023-12-10,Ibadan,Garri (50kg bag),380,721,0,22000,4,0.85,1.0,1.0
2023-12-17,Ibadan,Garri (50kg bag),357,364,0,22000,4,0.85,1.0,1.0
2023-12-24,Ibadan,Garri (50kg bag),592,1548,1776,22000,4,0.85,1.6,1.0
2023-12-31,Ibadan,Garri (50kg bag),572,976,0,22000,4,0.85,1.6,1.0
2024-01-07,Ibadan,Garri (50kg bag),329,647,0,22000,4,0.85,1.0,1.0
2024-01-14,Ibadan,Garri (50kg bag),352,1351,1056,22000,4,0.85,1.0,1.0
2024-01-21,Ibadan,Garri (50kg bag),379,972,0,22000,4,0.85,1.0,0.75
2024-01-28,Ibadan,Garri (50kg bag),408,564,0,22000,4,0.85,1.1,1.0
2024-02-04,Ibadan,Garri (50kg bag),327,1218,981,22000,4,0.85,1.0,1.0
2024-02-11,Ibadan,Garri (50kg bag),382,836,0,22000,4,0.85,1.0,1.0
2024-02-18,Ibadan,Garri (50kg bag),336,500,0,22000,4,0.85,1.0,1.0
2024-02-25,Ibadan,Garri (50kg bag),351,1202,1053,22000,4,0.85,1.0,1.0
2024-03-03,Ibadan,Garri (50kg bag),450,752,0,22000,4,1.0,1.0,1.0
2024-03-10,Ibadan,Garri (50kg bag),436,1624,1308,22000,4,1.0,1.0,1.0
2024-03-17,Ibadan,Garri (50kg bag),432,1192,0,22000,4,1.0,1.0,1.0
2024-03-24,Ibadan,Garri (50kg bag),437,755,0,22000,4,1.0,1.25,0.75
2024-03-31,Ibadan,Garri (50kg bag),556,1867,1668,22000,4,1.0,1.25,1.0
2024-04-07,Ibadan,Garri (50kg bag),557,1310,0,22000,4,1.1,1.25,1.0
2024-04-14,Ibadan,Garri (50kg bag),547,763,0,22000,4,1.1,1.3,1.0
2024-04-21,Ibadan,Garri (50kg bag),474,1000,711,22000,4,1.1,1.0,0.5
2024-04-28,Ibadan,Garri (50kg bag),502,2004,1506,22000,4,1.1,1.1,1.0
2024-05-05,Ibadan,Garri (50kg bag),419,1585,0,22000,4,1.1,1.0,1.0
2024-05-12,Ibadan,Garri (50kg bag),483,1102,0,22000,4,1.1,1.0,1.0
2024-05-19,Ibadan,Garri (50kg bag),440,662,0,22000,4,1.1,1.0,0.5
2024-05-26,Ibadan,Garri (50kg bag),490,1642,1470,22000,4,1.1,1.0,1.0
2024-06-02,Ibadan,Garri (50kg bag),390,1252,0,22000,4,1.1,1.0,1.0
2024-06-09,Ibadan,Garri (50kg bag),515,737,0,22000,4,1.1,1.0,1.0
2024-06-16,Ibadan,Garri (50kg bag),665,2067,1995,22000,4,1.1,1.35,1.0
2024-06-23,Ibadan,Garri (50kg bag),500,1567,0,22000,4,1.1,1.35,1.0
2024-06-30,Ibadan,Garri (50kg bag),534,1033,0,22000,4,1.1,1.1,1.0
2024-07-07,Ibadan,Garri (50kg bag),483,550,0,22000,4,1.1,1.0,1.0
2024-07-14,Ibadan,Garri (50kg bag),486,1522,1458,22000,4,1.1,1.0,1.0
2024-07-21,Ibadan,Garri (50kg bag),467,1055,0,22000,4,1.1,1.0,1.0
2024-07-28,Ibadan,Garri (50kg bag),437,618,0,22000,4,1.1,1.1,1.0
2024-08-04,Ibadan,Garri (50kg bag),346,1310,1038,22000,4,1.1,1.0,1.0
2024-08-11,Ibadan,Garri (50kg bag),507,803,0,22000,4,1.1,1.0,1.0
2024-08-18,Ibadan,Garri (50kg bag),526,1855,1578,22000,4,1.1,1.0,1.0
2024-08-25,Ibadan,Garri (50kg bag),419,1436,0,22000,4,1.1,1.0,1.0
2024-09-01,Ibadan,Garri (50kg bag),477,959,0,22000,4,1.1,1.0,1.0
2024-09-08,Ibadan,Garri (50kg bag),345,614,0,22000,4,1.1,1.0,1.0
2024-09-15,Ibadan,Garri (50kg bag),466,1546,1398,22000,4,1.1,1.0,1.0
2024-09-22,Ibadan,Garri (50kg bag),446,1100,0,22000,4,1.1,1.0,1.0
2024-09-29,Ibadan,Garri (50kg bag),501,599,0,22000,4,1.1,1.1,1.0
2024-10-06,Ibadan,Garri (50kg bag),458,1171,1030,22000,4,1.1,1.0,0.75
2024-10-13,Ibadan,Garri (50kg bag),443,728,0,22000,4,1.1,1.0,1.0
2024-10-20,Ibadan,Garri (50kg bag),400,1528,1200,22000,4,1.1,1.0,1.0
2024-10-27,Ibadan,Garri (50kg bag),519,1009,0,22000,4,1.1,1.1,1.0
2024-11-03,Ibadan,Garri (50kg bag),338,671,0,22000,4,0.85,1.0,1.0
2024-11-10,Ibadan,Garri (50kg bag),333,338,0,22000,4,0.85,1.0,1.0
2024-11-17,Ibadan,Garri (50kg bag),304,946,912,22000,4,0.85,1.0,1.0
2024-11-24,Ibadan,Garri (50kg bag),304,642,0,22000,4,0.85,1.0,0.75
2024-12-01,Ibadan,Garri (50kg bag),422,1486,1266,22000,4,0.85,1.0,1.0
2024-12-08,Ibadan,Garri (50kg bag),363,1123,0,22000,4,0.85,1.0,1.0
2024-12-15,Ibadan,Garri (50kg bag),341,782,0,22000,4,0.85,1.0,1.0
2024-12-22,Ibadan,Garri (50kg bag),552,1886,1656,22000,4,0.85,1.6,1.0
2024-12-29,Ibadan,Garri (50kg bag),624,1262,0,22000,4,0.85,1.6,1.0
2022-01-02,Ibadan,Beans (50kg bag),315,741,0,55000,6,0.85,1.6,1.0
2022-01-09,Ibadan,Beans (50kg bag),223,518,0,55000,6,0.85,1.0,1.0
2022-01-16,Ibadan,Beans (50kg bag),239,279,0,55000,6,0.85,1.0,1.0
2022-01-23,Ibadan,Beans (50kg bag),195,669,585,55000,6,0.85,1.0,1.0
2022-01-30,Ibadan,Beans (50kg bag),274,395,0,55000,6,0.85,1.1,1.0
2022-02-06,Ibadan,Beans (50kg bag),208,811,624,55000,6,0.85,1.0,1.0
2022-02-13,Ibadan,Beans (50kg bag),208,603,0,55000,6,0.85,1.0,1.0
2022-02-20,Ibadan,Beans (50kg bag),235,368,0,55000,6,0.85,1.0,1.0
2022-02-27,Ibadan,Beans (50kg bag),226,481,339,55000,6,0.85,1.1,0.5
2022-03-06,Ibadan,Beans (50kg bag),288,1057,864,55000,6,1.0,1.0,1.0
2022-03-13,Ibadan,Beans (50kg bag),244,813,0,55000,6,1.0,1.0,1.0
2022-03-20,Ibadan,Beans (50kg bag),287,526,0,55000,6,1.0,1.25,1.0
2022-03-27,Ibadan,Beans (50kg bag),386,1298,1158,55000,6,1.0,1.25,1.0
2022-04-03,Ibadan,Beans (50kg bag),300,998,0,55000,6,1.1,1.25,1.0
2022-04-10,Ibadan,Beans (50kg bag),355,643,0,55000,6,1.1,1.3,1.0
2022-04-17,Ibadan,Beans (50kg bag),415,1473,1245,55000,6,1.1,1.3,1.0
2022-04-24,Ibadan,Beans (50kg bag),316,1157,0,55000,6,1.1,1.0,1.0
2022-05-01,Ibadan,Beans (50kg bag),319,838,0,55000,6,1.1,1.0,1.0
2022-05-08,Ibadan,Beans (50kg bag),306,532,0,55000,6,1.1,1.0,1.0
2022-05-15,Ibadan,Beans (50kg bag),210,322,0,55000,6,1.1,1.0,1.0
2022-05-22,Ibadan,Beans (50kg bag),279,880,837,55000,6,1.1,1.0,1.0
2022-05-29,Ibadan,Beans (50kg bag),326,554,0,55000,6,1.1,1.1,0.75
2022-06-05,Ibadan,Beans (50kg bag),310,1174,930,55000,6,1.1,1.0,1.0
2022-06-12,Ibadan,Beans (50kg bag),268,906,0,55000,6,1.1,1.0,1.0
2022-06-19,Ibadan,Beans (50kg bag),462,1830,1386,55000,6,1.1,1.35,1.0
2022-06-26,Ibadan,Beans (50kg bag),283,1547,0,55000,6,1.1,1.0,1.0
2022-07-03,Ibadan,Beans (50kg bag),269,1278,0,55000,6,1.1,1.0,1.0
2022-07-10,Ibadan,Beans (50kg bag),306,972,0,55000,6,1.1,1.0,1.0
2022-07-17,Ibadan,Beans (50kg bag),349,623,0,55000,6,1.1,1.0,1.0
2022-07-24,Ibadan,Beans (50kg bag),293,330,0,55000,6,1.1,1.0,1.0
2022-07-31,Ibadan,Beans (50kg bag),310,950,930,55000,6,1.1,1.1,1.0
2022-08-07,Ibadan,Beans (50kg bag),269,681,0,55000,6,1.1,1.0,1.0
2022-08-14,Ibadan,Beans (50kg bag),322,359,0,55000,6,1.1,1.0,0.75
2022-08-21,Ibadan,Beans (50kg bag),309,977,927,55000,6,1.1,1.0,1.0
2022-08-28,Ibadan,Beans (50kg bag),320,657,0,55000,6,1.1,1.1,1.0
2022-09-04,Ibadan,Beans (50kg bag),237,420,0,55000,6,1.1,1.0,1.0
2022-09-11,Ibadan,Beans (50kg bag),259,938,777,55000,6,1.1,1.0,1.0
2022-09-18,Ibadan,Beans (50kg bag),227,711,0,55000,6,1.1,1.0,0.75
2022-09-25,Ibadan,Beans (50kg bag),295,416,0,55000,6,1.1,1.0,1.0
2022-10-02,Ibadan,Beans (50kg bag),323,1062,969,55000,6,1.1,1.0,1.0
2022-10-09,Ibadan,Beans (50kg bag),321,741,0,55000,6,1.1,1.0,1.0
2022-10-16,Ibadan,Beans (50kg bag),332,409,0,55000,6,1.1,1.0,1.0
2022-10-23,Ibadan,Beans (50kg bag),246,901,738,55000,6,1.1,1.0,1.0
2022-10-30,Ibadan,Beans (50kg bag),385,516,0,55000,6,1.1,1.1,1.0
2022-11-06,Ibadan,Beans (50kg bag),219,297,0,55000,6,0.85,1.0,1.0
2022-11-13,Ibadan,Beans (50kg bag),177,651,531,55000,6,0.85,1.0,1.0
2022-11-20,Ibadan,Beans (50kg bag),251,400,0,55000,6,0.85,1.0,0.75
2022-11-27,Ibadan,Beans (50kg bag),208,816,624,55000,6,0.85,1.1,1.0
2022-12-04,Ibadan,Beans (50kg bag),240,576,0,55000,6,0.85,1.0,1.0
2022-12-11,Ibadan,Beans (50kg bag),250,326,0,55000,6,0.85,1.0,1.0
2022-12-18,Ibadan,Beans (50kg bag),234,794,702,55000,6,0.85,1.0,1.0
2022-12-25,Ibadan,Beans (50kg bag),335,459,0,55000,6,0.85,1.6,1.0
2023-01-01,Ibadan,Beans (50kg bag),359,1177,1077,55000,6,0.85,1.6,1.0
2023-01-08,Ibadan,Beans (50kg bag),243,934,0,55000,6,0.85,1.0,0.75
2023-01-15,Ibadan,Beans (50kg bag),224,710,0,55000,6,0.85,1.0,1.0
2023-01-22,Ibadan,Beans (50kg bag),211,499,0,55000,6,0.85,1.0,1.0
2023-01-29,Ibadan,Beans (50kg bag),202,297,0,55000,6,0.85,1.1,1.0
2023-02-05,Ibadan,Beans (50kg bag),213,723,639,55000,6,0.85,1.0,1.0
2023-02-12,Ibadan,Beans (50kg bag),228,495,0,55000,6,0.85,1.0,0.75
2023-02-19,Ibadan,Beans (50kg bag),208,287,0,55000,6,0.85,1.0,1.0
2023-02-26,Ibadan,Beans (50kg bag),240,767,720,55000,6,0.85,1.0,1.0
2023-03-05,Ibadan,Beans (50kg bag),235,532,0,55000,6,1.0,1.0,1.0
2023-03-12,Ibadan,Beans (50kg bag),267,1066,801,55000,6,1.0,1.0,1.0
2023-03-19,Ibadan,Beans (50kg bag),314,752,0,55000,6,1.0,1.0,1.0
2023-03-26,Ibadan,Beans (50kg bag),375,377,0,55000,6,1.0,1.25,1.0
2023-04-02,Ibadan,Beans (50kg bag),336,1049,1008,55000,6,1.1,1.25,1.0
2023-04-09,Ibadan,Beans (50kg bag),356,693,0,55000,6,1.1,1.25,1.0
2023-04-16,Ibadan,Beans (50kg bag),395,1483,1185,55000,6,1.1,1.3,1.0
2023-04-23,Ibadan,Beans (50kg bag),298,1185,0,55000,6,1.1,1.0,1.0
2023-04-30,Ibadan,Beans (50kg bag),333,852,0,55000,6,1.1,1.1,1.0
2023-05-07,Ibadan,Beans (50kg bag),263,589,0,55000,6,1.1,1.0,1.0
2023-05-14,Ibadan,Beans (50kg bag),227,362,0,55000,6,1.1,1.0,1.0
2023-05-21,Ibadan,Beans (50kg bag),319,1000,957,55000,6,1.1,1.0,1.0
2023-05-28,Ibadan,Beans (50kg bag),301,699,0,55000,6,1.1,1.1,1.0
2023-06-04,Ibadan,Beans (50kg bag),322,377,0,55000,6,1.1,1.0,1.0
2023-06-11,Ibadan,Beans (50kg bag),285,947,855,55000,6,1.1,1.0,1.0
2023-06-18,Ibadan,Beans (50kg bag),352,595,0,55000,6,1.1,1.35,0.75
2023-06-25,Ibadan,Beans (50kg bag),431,1457,1293,55000,6,1.1,1.35,1.0
2023-07-02,Ibadan,Beans (50kg bag),323,1134,0,55000,6,1.1,1.0,1.0
2023-07-09,Ibadan,Beans (50kg bag),334,800,0,55000,6,1.1,1.0,1.0
2023-07-16,Ibadan,Beans (50kg bag),289,511,0,55000,6,1.1,1.0,1.0
2023-07-23,Ibadan,Beans (50kg bag),275,1061,825,55000,6,1.1,1.0,1.0
2023-07-30,Ibadan,Beans (50kg bag),260,801,0,55000,6,1.1,1.1,1.0
2023-08-06,Ibadan,Beans (50kg bag),289,512,0,55000,6,1.1,1.0,1.0
2023-08-13,Ibadan,Beans (50kg bag),324,1160,972,55000,6,1.1,1.0,1.0
2023-08-20,Ibadan,Beans (50kg bag),281,879,0,55000,6,1.1,1.0,1.0
2023-08-27,Ibadan,Beans (50kg bag),289,590,0,55000,6,1.1,1.1,1.0
2023-09-03,Ibadan,Beans (50kg bag),321,991,722,55000,6,1.1,1.0,0.75
2023-09-10,Ibadan,Beans (50kg bag),333,658,0,55000,6,1.1,1.0,1.0
2023-09-17,Ibadan,Beans (50kg bag),321,337,0,55000,6,1.1,1.0,1.0
2023-09-24,Ibadan,Beans (50kg bag),271,879,813,55000,6,1.1,1.0,1.0
2023-10-01,Ibadan,Beans (50kg bag),316,563,0,55000,6,1.1,1.0,1.0
